page_id	text	label	Pattern Category
401	1446	 Netherlands Antilles USD	0	Not Dark Pattern
402	414	Was this product description useful?YesNo	0	Not Dark Pattern
403	765	Returns Information	0	Not Dark Pattern
404	812	TiesToys & GamesTravelWatches	0	Not Dark Pattern
405	130	Bought by 39 people in last few hours! HOT SELLER!	1	Social Proof
406	1381	Books and Stationery	0	Not Dark Pattern
407	494	Your order is reserved for 08:48 minutes!	1	Urgency
408	556	11 11 Hours: 00 22 Minutes: 3223 3223 Seconds	1	Urgency
409	1550	 Bioactive Custodians 	0	Not Dark Pattern
410	1330	 Most-Hearted Styles Shop Now 	0	Not Dark Pattern
411	1723	 Use a clean vase and clean water.	0	Not Dark Pattern
412	1359	 well, this is awkward. 	0	Not Dark Pattern
413	976	@elsieandpresley_ got some fantastic color results with our Hair Color Wax. Well done 👏	0	Not Dark Pattern
414	1409	 All Licensed 	0	Not Dark Pattern
415	133	Nursing chairs	0	Not Dark Pattern
416	1247	Only 1 Item(s) left	1	Scarcity
417	583	Discount pending $10 OFF 00:30:00	1	Urgency
418	149	Juniors' Shoes	0	Not Dark Pattern
419	1016	Limited Time: $10 Off! Discount Reflected In Price!	1	Urgency
420	1051	Switchers	0	Not Dark Pattern
421	1158	 Data Processor Privacy Policy: https://cookieinformation.com/cookie-and-privacy-policy 	0	Not Dark Pattern
422	1466	Ribbons	0	Not Dark Pattern
423	350	By clicking Sign Up, you agree to receive marketing text messages from Southern Tide at the number provided, including messages sent by autodialer. Consent is not a condition of any purchase. Message and data rates may apply. Message frequency varies. Reply HELP for help or STOP to cancel. View our Privacy Policy and Terms of Service.	0	Not Dark Pattern
424	229	IN 43 PEOPLE'S SHOPPING BAG	1	Social Proof
425	1317	 Amethyst Beads 	0	Not Dark Pattern
426	300	Down Jackets	0	Not Dark Pattern
427	502	Hurry up! Prices increase in 0 DAYS 11 HRS 59 MINS 55 SECS	1	Urgency
428	86	BERNARD in Philadelphia, United States purchased a	1	Social Proof
429	368	NO THANKS, I DON’T MIND MISSING OUT	1	Misdirection
430	1198	Hurry, only 1 left!	1	Scarcity
431	1575	Only 26 Left	1	Scarcity
432	178	7 sold in last 24 hours	1	Social Proof
433	569	Buy Wearables»	0	Not Dark Pattern
434	771	LAST CHANCE - UP TO 70% OFF - ENDS IN: 20 HRS 28 MINS 30 SECS	1	Urgency
435	907	 Watercolour Brushes Toggle category Watercolour Brushes 	0	Not Dark Pattern
436	729	LightInTheBox 掲載記事	0	Not Dark Pattern
437	108	Clear filter	0	Not Dark Pattern
438	825	HURRY UP > 09H 42M 39S	1	Urgency
439	1409	 Sweats 	0	Not Dark Pattern
440	976	Q: Will this damage my hair?	0	Not Dark Pattern
441	1330	Brandon Blackwood	0	Not Dark Pattern
442	91	Someone in Sasebo, Japan just bought	1	Social Proof
443	125	80 Customers are considering this product right now.	1	Social Proof
444	159	88 PEOPLE VIEWED ITEM IN THE LAST 24 HOURS	1	Social Proof
445	1468	 End Tables	0	Not Dark Pattern
446	1235	ONLY 2 LEFT IN STOCK!	1	Scarcity
447	1123	Only few items left in stock	1	Scarcity
448	1535	Only 1.75 yards left in stock!	1	Scarcity
449	688	 Brilliant! Chose what I wanted, and came a week later. Very happy with my purchase 	0	Not Dark Pattern
450	267	71 people have purchased this item	1	Social Proof
451	1139	Only 8 left	1	Scarcity
452	1749	Subscribe & Save	1	Misdirection
453	803	We use cookies to improve our services, make personal offers, and enhance your experience. If you do not accept optional cookies below, your experience may be affected. If you want to know more, please, read the Cookie Policy	0	Not Dark Pattern
454	79	Long Dress Style Beach Cover Up With Lace Detail Jessica in Metairie, United States	1	Social Proof
455	8	Someone in Kilwinning, United Kingdom just bought Cuban Link Chain Bracelet	1	Social Proof
456	509	00DAYS00HOURS14MINUTES21SECONDS	1	Urgency
457	306	Great prices, professional customer services	0	Not Dark Pattern
458	638	Carnival Remotes	0	Not Dark Pattern
459	1659	Hurry! Only 1 left in size M!!	1	Scarcity
460	946	Items in your cart are in high demand.	1	Scarcity
461	1573	 VIP Points! 	0	Not Dark Pattern
462	230	Root Touch Up + Brow Filler	0	Not Dark Pattern
463	1639	Limited stock Only 2 left	1	Scarcity
464	1573	 Looks like your cart is empty, let's fix that! 	0	Not Dark Pattern
465	1209	Over 500 left in stock	1	Scarcity
466	1630	Lasers 	0	Not Dark Pattern
467	264	Choose your payment day. View your schedule and select pay now.	0	Not Dark Pattern
468	199	Hurry up! 6 people other than you have this product in their cart	1	Social Proof
469	1489	 E-Gift Cards 	0	Not Dark Pattern
470	1168	1 LEFT	1	Scarcity
471	252	Leslie in USA just Purchased Special Design Exclusive Handmade Silver Ring	1	Social Proof
472	680	 Personalised Chocolates 	0	Not Dark Pattern
473	1536	Shop Dresses by Occasion	0	Not Dark Pattern
474	344	I do not want to protect my item	1	Misdirection
475	1713	Add to Your Gift and We'll Ship it For Free!	1	Misdirection
476	1604	Wallets 	0	Not Dark Pattern
477	1489	 Exclusive offers & discounts for club members via email 	0	Not Dark Pattern
478	1056	Buy with humm.	0	Not Dark Pattern
479	1351	 Household Cleaning Kitchen Bathroom Eco Laundry General Cleaning Kitchenware Cook & Bakeware Food Storage & Preservation Kitchen Textiles Appliances Kitchen Appliances Household Appliances Bed, Bath & Living 	0	Not Dark Pattern
480	1009	Synthesis E-MTB Carbon Wheelset	0	Not Dark Pattern
481	84	25,439 people have viewed this item	1	Social Proof
482	379	No thanks I definitely measured correctly	1	Misdirection
483	181	57 PEOPLE HAVE LOOKED AT THIS TODAY	1	Social Proof
484	65	Theresa from Botkins just bought Panoply 14918 A-line Lace Formal Dress	1	Social Proof
485	1009	Women's ApparelCollection 	0	Not Dark Pattern
486	1718	Before you check out, can we tempt you?	1	Misdirection
487	1328	 Women's Sandals 	0	Not Dark Pattern
488	1351	 Plant-Based Beauty 	0	Not Dark Pattern
489	904	When you join the PetPlus Plan, you are given the option to purchase your membership on an annual or monthly basis and you are automatically enrolled in our recurring billing program. You may cancel at any time by contacting our customer service team, but you will not be refunded for any unused days on your membership if you choose to cancel prior to the end of your billing cycle. You may cancel your PetPlus membership at any time without penalty if you have not utilized any of your PetPlus benefits (including discounts on products and/or services). For customers charged on a monthly basis, if you have purchased products or used services using your PetPlus benefits, we will charge a $25 administrative fee per membership cancellation if the membership is cancelled within three months of enrollment.	1	Obstruction
490	189	 Frame out of stock in this colour	0	Not Dark Pattern
491	1469	Hair Care Sets	0	Not Dark Pattern
492	1332	Limited quantity remaining	1	Scarcity
493	1000	CareersAbout UsAffiliatesPrivacy SettingsAdvertise with usHelpSite map	0	Not Dark Pattern
494	1686	128 sold today! Hurry, only a few left!	1	Scarcity
495	303	4 people are looking at this right now.	1	Social Proof
496	335	No thanks, I dont want a discount	1	Misdirection
497	235	Someone from Portland, United States (US) purchased MODALERT recently.	1	Social Proof
498	1042	Limited Time Offer Limited Offer! 15% off on Naomi Home with Coupon 9N03. You pay $63.74	1	Urgency
499	151	2 people are viewing this	1	Social Proof
500	1605	HURRY! ONLY 1 IN STOCK!	1	Scarcity
501	1304	Printed 	0	Not Dark Pattern
502	1044	Patient Transfer Devices	0	Not Dark Pattern
503	622	 Summer Casual Printed Loosen Short Sleeve T-Shirt 	0	Not Dark Pattern
504	622	 Summer V Neck Solid Color Short Sleeve Waffle T-Shirt 	0	Not Dark Pattern
505	1681	LAST CHANCE TO ACTIVATE 10% OFF	1	Scarcity
506	485	Your order is reserved for 09:45 minutes!	1	Urgency
507	1263	only 5 left	1	Scarcity
508	43	78 Persons looking for this product	1	Social Proof
509	680	 Heart Shaped Cake 	0	Not Dark Pattern
510	259	227 Bought Already	1	Social Proof
511	1026	You've made the starting lineup. Be on the look out for an exclusive offer for signing up.	0	Not Dark Pattern
512	766	Universal Fit Collapsible Smart Phone Stand	0	Not Dark Pattern
513	1368	Hurry! Only Limited Items Left	1	Scarcity
514	1646	現代奴隷法に対する透明性に関する声明 (opens in a new tab)	0	Not Dark Pattern
515	941	Strong demand! Complete your order before it's too late!	1	Scarcity
516	550	Your order is reserved for 09:56 minutes!	1	Urgency
517	48	Sudha rana from Jaipur bought this product, 23 Mins ago.	1	Social Proof
518	1466	Gift Wrapping Supplies	0	Not Dark Pattern
519	308	6 others have already bought this deal today!	1	Social Proof
520	896	"""No Worry"" Membership Renewal We will bill your credit card on file at the introductory rate of $2.99 per month for the first year, for membership rewards and discounts. At the end of the introductory period, you'll be billed at the regular monthly rate of $3.99 per month. If you don't want your membership renewed, simply contact us and we will cancel your subscription. You will be refunded for the current month's membership fee, less any membership savings you have received. Exclusive Toll-Free Hotline Number Because we want your calls to get top priority, we have a special number for Value Club members only: 1-800-648-4282. Your call will be handled with the utmost promptness, courtesy and efficiency possible."	1	Obstruction
521	1779	info@coolhockey.com	0	Not Dark Pattern
522	1004	"LIMITED TIME OFFER 10% OFF - ENTER CODE \""CASES\"" AT CHECKOUT"	1	Urgency
523	724	 Safe & Secure Checkout 	0	Not Dark Pattern
524	250	GRACE from ORLANDO, United States bought Camouflage Jumpsuit 31 minutes ago          	1	Social Proof
525	142	Synne Kristine in Halden, bought Classic Bokksu Subscription (Billed Every 1 Month) (Ships every 1 Months) about 45 minutes ago	1	Social Proof
526	1469	Wall Mounted Air Conditioners	0	Not Dark Pattern
527	1691	803 Claimed! Hurry, only a few left!	1	Scarcity
528	64	Monira in Doha, Qatar purchased a LilyVanity™ Velvet Box	1	Social Proof
529	1186	Only 2 left!	1	Scarcity
530	141	3 PEOPLE VIEWING	1	Social Proof
531	360	No thanks, I’d rather pay full price.	1	Misdirection
532	1304	Product Feature	0	Not Dark Pattern
533	883	Plant-based Protein	0	Not Dark Pattern
534	1317	Parad Combo Deals 	0	Not Dark Pattern
535	198	Last Shape Guide	0	Not Dark Pattern
536	1315	 Baby & Toddler Toys 	0	Not Dark Pattern
537	1766	Shipping Insurance Remove Insurance	1	Sneaking
538	680	Clocks 	0	Not Dark Pattern
539	1317	 Cat's Eye Beads 	0	Not Dark Pattern
540	264	Shop now. Pay later. Always interest-free	0	Not Dark Pattern
541	1381	Stay with us in India	0	Not Dark Pattern
542	443	No thanks. I don’t want deals.	1	Misdirection
543	776	Wyse Thin Client	0	Not Dark Pattern
544	1038	AdjustableBucketHeadbandsSale Items- View All -	0	Not Dark Pattern
545	648	 Every bicycle tells a story 	0	Not Dark Pattern
546	1658	 This site uses cookies to provide and improve your shopping experience. If you want to benefit from this improved service, please opt-in. 	0	Not Dark Pattern
547	1717	Add and save!	1	Misdirection
548	1469	Intercoms & Doorbells	0	Not Dark Pattern
549	1536	Boys Purple School Uniforms	0	Not Dark Pattern
550	212	RECENTLY VIEWED 2 others viewed this in the last few hours	1	Social Proof
551	179	2 viewed per hour	1	Social Proof
552	133	1 other customers have this item in their shopping cart	1	Social Proof
553	1408	ONLY A FEW LEFT IN STOCK	1	Scarcity
554	646	1day21:04:58	1	Urgency
555	1330	Fashion Forms	0	Not Dark Pattern
556	1348	Stock Low : 6 items left.	1	Scarcity
557	374	NO, I'LL PAY FULL PRICE	1	Misdirection
558	1550	Terrarium Light Canopies	0	Not Dark Pattern
559	1533	HURRY, LOW IN STOCK!	1	Scarcity
560	1144	Only 4 copies left	1	Scarcity
561	1424	2 LEFT	1	Scarcity
562	209	Feedback	0	Not Dark Pattern
563	605	2 DAYS 13:06:13	1	Urgency
564	1009	Receive news and updates on new products	0	Not Dark Pattern
565	162	5338 people bought this	1	Social Proof
566	1103	2 left in stock	1	Scarcity
567	1316	 dFresh - Fresh Products 	0	Not Dark Pattern
568	1815	Thanks! -RMO Team	0	Not Dark Pattern
569	99	6,743 people have viewed recently	1	Social Proof
570	932	Selling fast!	1	Scarcity
571	203	Welcome To Hotter us	0	Not Dark Pattern
572	1039	ON SALE: Select Seasonal T-Shirts only $19.99! Limited time only! Save Now!	1	Urgency
573	782	 To enable notifications, click 'Allow' when prompted. 	0	Not Dark Pattern
574	1026	 PHX Mercury 	0	Not Dark Pattern
575	1009	Easy Release Cleat Kit	0	Not Dark Pattern
576	56	111 people have purchased this item	1	Social Proof
577	1723	Flowers Trivia:	0	Not Dark Pattern
578	675	Your order is reserved for 09:58 minutes!	1	Urgency
579	1667	I've recommended The Keeper of Lost Things to everyone.	0	Not Dark Pattern
580	1027	LIMITED TIME! - Save $5 OFF Orders $70+ Coupon: SAVE5 - PLUS - Free Gift on Orders $125+	1	Urgency
581	930	1 Netflix offer: Not available to customers with an active Netflix offer from Vodafone. Available only on Red+ Lite, Unlimited, Red+ Essentials and Red+ until the 8th of August 2019. Exit fee of $60 applies if you exit or transfer your plan before 6 months. Plan exit fees may also apply. Netflix Offer: One year Netflix ‘Standard’ plan ($14.99 a month) credit will be applied to your Netflix account on activation. At the end of your credit, you will be charged at your Netflix plan rate unless you cancel your Netflix subscription. Cancel Netflix at any time. Netflix compatible device required. See eligible plans and full Netflix terms.	1	Sneaking
